@relation 'WekaExcel-weka.filters.unsupervised.attribute.Remove-R1-2,4'

@attribute Etiquetado {anormal,normal}
@attribute promedioCambioAnterior numeric
@attribute cambio numeric

@data
normal,0.170296,0.045455
normal,0.171811,0.047619
normal,0.173398,0
normal,0.173398,0.05
normal,0.175065,0.052632
normal,0.176819,0.055556
normal,0.177745,0.058824
normal,0.179706,0
normal,0.179706,0.0625
anormal,0.180837,0.0625
normal,0.18292,0.018868
normal,0.182569,0.037037
normal,0.182823,0.038462
normal,0.180401,0.08
normal,0.182555,0.043478
normal,0.183492,0.045455
normal,0.184494,0.095238
normal,0.187668,0.052632
normal,0.188348,0.055556
anormal,0.190199,0.055556
normal,0.19094,0.157895
normal,0.195054,0.125
normal,0.199221,0
normal,0.19803,0.142857
normal,0.201557,0
normal,0.201557,0.166667
normal,0.205831,0
normal,0.204498,0.2
normal,0.209775,0
normal,0.209775,0
anormal,0.208326,0
normal,0.206811,0
normal,0.205224,0
normal,0.205224,0
normal,0.203557,0
normal,0.201803,0
anormal,0.199951,0
normal,0.19799,0
normal,0.19799,0
normal,0.195907,0
anormal,0.193823,0
normal,0.193194,0
normal,0.19196,0
normal,0.190678,0
normal,0.188011,0
normal,0.186562,0
anormal,0.185047,0
normal,0.181872,0
normal,0.180118,0
normal,0.178266,0
anormal,0.176414,0
normal,0.171151,0
anormal,0.166984,0
normal,0.166984,0
anormal,0.162222,0
normal,0.162222,0
normal,0.156667,0
normal,0.156667,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.1
normal,0.165966,0
normal,0.165966,0.090909
normal,0.168996,0.083333
normal,0.171774,0
normal,0.171774,0.076923
normal,0.174338,0.071429
normal,0.176719,0
normal,0.176719,0.066667
normal,0.178941,0.0625
normal,0.181024,0
normal,0.181024,0.058824
normal,0.182985,0
normal,0.182985,0.055556
normal,0.184837,0.052632
normal,0.186591,0
normal,0.186591,0.05
normal,0.188258,0
anormal,0.188258,0
anormal,0.188258,0
normal,0.188258,0.022222
normal,0.188999,0.021739
normal,0.189723,0.021277
anormal,0.190433,0.021277
normal,0.191142,0.107143
normal,0.194713,0
normal,0.189951,0
normal,0.185785,0.04
normal,0.187118,0
normal,0.183414,0.038462
normal,0.184696,0
normal,0.181363,0
normal,0.181363,0.037037
normal,0.179567,0
normal,0.176789,0
normal,0.176789,0
normal,0.174225,0
normal,0.171844,0.035714
normal,0.173035,0
normal,0.170813,0
normal,0.168729,0
normal,0.168729,0
anormal,0.166769,0
anormal,0.166769,0
normal,0.164917,0
normal,0.163162,0.086207
anormal,0.166036,0.086207
normal,0.167243,0.034483
normal,0.168392,0
normal,0.168392,0
normal,0.168392,0
normal,0.167651,0
normal,0.166927,0.035714
normal,0.167408,0
normal,0.166699,0
normal,0.163127,0
normal,0.163127,0.037037
normal,0.164362,0
normal,0.163029,0
normal,0.163029,0.038462
normal,0.163029,0
normal,0.163029,0.04
normal,0.164362,0
normal,0.163127,0.041667
normal,0.164516,0
normal,0.164516,0.043478
normal,0.165966,0
anormal,0.165966,0
anormal,0.164775,0
normal,0.164775,0.023256
normal,0.16555,0.02381
normal,0.166344,0.02439
normal,0.167157,0.025
anormal,0.16799,0.025
normal,0.168824,0.162791
normal,0.17425,0
normal,0.171376,0.055556
normal,0.170355,0
normal,0.169205,0
normal,0.169205,0.058824
normal,0.171166,0
normal,0.171166,0.0625
normal,0.173249,0
normal,0.172059,0.066667
normal,0.174281,0
normal,0.174281,0.071429
normal,0.176662,0
normal,0.175428,0
normal,0.175428,0.076923
normal,0.177992,0
normal,0.17671,0
normal,0.17671,0
normal,0.175376,0.083333
normal,0.178154,0
normal,0.176765,0
normal,0.176765,0
normal,0.175316,0
normal,0.175316,0.090909
normal,0.178346,0
normal,0.178346,0
normal,0.177571,0
normal,0.176777,0
normal,0.175964,0
normal,0.175131,0
normal,0.174298,0
normal,0.168871,0
normal,0.168871,0.1
normal,0.170353,0
normal,0.170353,0
normal,0.170353,0
normal,0.168392,0
normal,0.168392,0.090909
normal,0.169339,0
normal,0.169339,0
normal,0.167117,0.083333
anormal,0.169895,0.083333
anormal,0.170291,0.083333
normal,0.173069,0.037037
normal,0.174304,0
normal,0.17174,0.035714
normal,0.17293,0.034483
normal,0.17408,0.033333
normal,0.175191,0.032258
normal,0.173488,0.125
anormal,0.177655,0.125
normal,0.181821,0.058824
normal,0.183782,0
normal,0.183782,0.055556
normal,0.182604,0
normal,0.182604,0.052632
normal,0.184358,0.05
normal,0.186025,0
normal,0.186025,0.047619
normal,0.187612,0
normal,0.187612,0.045455
normal,0.189127,0.043478
normal,0.190577,0
normal,0.187243,0.041667
normal,0.188632,0.04
normal,0.189965,0
normal,0.189965,0.038462
normal,0.191248,0.037037
normal,0.189452,0
normal,0.189452,0.035714
normal,0.190642,0
normal,0.187864,0.034483
normal,0.186236,0
normal,0.183458,0.05
anormal,0.18389,0.05
normal,0.185557,0.015873
normal,0.184896,0
anormal,0.183746,0
anormal,0.182635,0
normal,0.18156,0
normal,0.177393,0.030303
normal,0.174237,0
normal,0.172276,0.029412
normal,0.173256,0
normal,0.171404,0
normal,0.171404,0
normal,0.16965,0.028571
normal,0.168936,0
normal,0.168936,0
normal,0.167348,0
normal,0.167348,0
normal,0.165833,0
normal,0.164384,0.027778
normal,0.16531,0
normal,0.163921,0
normal,0.162588,0
anormal,0.162588,0
normal,0.161306,0.006993
normal,0.160304,0
anormal,0.160304,0
normal,0.159114,0.027027
normal,0.160015,0
normal,0.158865,0
normal,0.158865,0.027778
normal,0.158124,0
normal,0.156458,0
normal,0.155929,0.028571
normal,0.156881,0
normal,0.156881,0.029412
normal,0.157862,0
normal,0.157862,0.030303
normal,0.157862,0
normal,0.157862,0.03125
normal,0.157923,0
normal,0.157923,0.032258
normal,0.158998,0
normal,0.158998,0.033333
normal,0.159157,0.034483
anormal,0.160306,0.034483
normal,0.161456,0.078431
normal,0.16407,0.036364
normal,0.165282,0.018868
anormal,0.165911,0.018868
anormal,0.165614,0.018868
normal,0.166243,0.04
normal,0.167576,0.041667
normal,0.168965,0
normal,0.168965,0.043478
normal,0.170181,0.045455
normal,0.171697,0.047619
normal,0.173284,0
normal,0.172383,0.05
normal,0.17405,0.052632
normal,0.175804,0.055556
normal,0.17673,0.058824
normal,0.178691,0
normal,0.178691,0.0625
normal,0.179822,0.066667
normal,0.182044,0.071429
normal,0.183444,0
normal,0.183444,0.076923
normal,0.184998,0.083333
normal,0.187776,0
normal,0.186735,0.090909
normal,0.189765,0.1
normal,0.192023,0
normal,0.192023,0.111111
normal,0.194616,0
normal,0.193466,0.125
normal,0.196483,0
normal,0.193869,0.142857
normal,0.197419,0
normal,0.19679,0.166667
normal,0.201716,0
normal,0.201087,0.2
normal,0.206421,0
normal,0.205032,0
anormal,0.205032,0
normal,0.203583,0
normal,0.202068,0
normal,0.20048,0
normal,0.20048,0
normal,0.198814,0
anormal,0.197059,0
normal,0.195207,0
normal,0.193247,0
normal,0.193247,0
anormal,0.191163,0
normal,0.188941,0
normal,0.18656,0
normal,0.18656,0
normal,0.183996,0
normal,0.181218,0
anormal,0.181218,0
normal,0.178188,0
normal,0.174854,0
normal,0.174854,0
anormal,0.171151,0
normal,0.171151,0
anormal,0.166984,0
normal,0.166984,0.090909
normal,0.165253,0.083333
normal,0.16803,0.076923
normal,0.165039,0
normal,0.165039,0.071429
normal,0.160753,0.133333
normal,0.165198,0.058824
normal,0.167158,0.055556
normal,0.16901,0.052632
normal,0.170765,0.05
normal,0.172431,0.047619
normal,0.174019,0.022727
anormal,0.174776,0.022727
normal,0.175534,0.083333
normal,0.178311,0
normal,0.178311,0.076923
normal,0.180876,0.071429
normal,0.183257,0
normal,0.183257,0.066667
normal,0.185479,0.0625
normal,0.187562,0
normal,0.187562,0.058824
normal,0.189523,0
normal,0.189523,0.055556
normal,0.191375,0.052632
normal,0.193129,0
normal,0.193129,0.05
normal,0.194796,0
normal,0.194796,0.047619
normal,0.196383,0.045455
normal,0.197898,0
normal,0.194868,0.130435
normal,0.196438,0.05
normal,0.195541,0.052632
normal,0.197295,0
normal,0.194914,0.055556
normal,0.192321,0
normal,0.190361,0
normal,0.188509,0.058824
normal,0.188715,0
normal,0.187048,0.0625
normal,0.187545,0
normal,0.186787,0.066667
normal,0.188252,0
normal,0.185474,0.071429
anormal,0.187855,0.071429
normal,0.187672,0.130435
normal,0.189638,0.038462
normal,0.190921,0.04
normal,0.190032,0
normal,0.187948,0
normal,0.187948,0.041667
normal,0.187376,0.043478
normal,0.188826,0
normal,0.186974,0
normal,0.185219,0.159091
anormal,0.190523,0.159091
normal,0.194159,0.090909
normal,0.197189,0
normal,0.195602,0
normal,0.194087,0
normal,0.194087,0
normal,0.189739,0
normal,0.188072,0
normal,0.186318,0
normal,0.186318,0
normal,0.184466,0.1
normal,0.187799,0
normal,0.187799,0
normal,0.185839,0
normal,0.185839,0
normal,0.183755,0.090909
normal,0.186786,0
normal,0.184563,0
normal,0.184563,0.083333
normal,0.18496,0
normal,0.182579,0.076923
normal,0.180795,0
normal,0.179513,0
normal,0.17818,0.071429
normal,0.180561,0
normal,0.180561,0.066667
normal,0.181394,0
normal,0.179945,0.0625
normal,0.182028,0.058824
normal,0.183989,0
normal,0.178686,0.055556
normal,0.175235,0
normal,0.172205,0.052632
normal,0.173959,0.05
normal,0.175626,0
anormal,0.175626,0
anormal,0.175626,0
anormal,0.175626,0
anormal,0.175626,0
normal,0.175626,0.043478
normal,0.177075,0
normal,0.173742,0.041667
normal,0.175131,0.04
normal,0.176464,0
normal,0.176464,0.038462
normal,0.177746,0.037037
normal,0.17595,0
normal,0.17595,0.035714
normal,0.177141,0
normal,0.174363,0.034483
normal,0.175512,0
normal,0.172948,0.033333
normal,0.174059,0.032258
normal,0.175135,0
normal,0.172754,0
normal,0.172754,0.03125
normal,0.171573,0
normal,0.171573,0.030303
normal,0.1705,0
anormal,0.168539,0
anormal,0.168539,0
normal,0.166687,0
anormal,0.166687,0
anormal,0.164933,0
normal,0.163266,0.028571
normal,0.164219,0
normal,0.164219,0
normal,0.164219,0
normal,0.164219,0
normal,0.164219,0
normal,0.162769,0.027778
normal,0.163695,0
normal,0.162306,0
normal,0.160973,0
normal,0.160973,0.027027
normal,0.160592,0
normal,0.159357,0
normal,0.159357,0
normal,0.158167,0
normal,0.158167,0
anormal,0.157017,0
anormal,0.157017,0
normal,0.155906,0
normal,0.154831,0.035714
anormal,0.156021,0.035714
normal,0.157212,0
normal,0.15617,0.029412
normal,0.157151,0
normal,0.156141,0.030303
normal,0.157151,0
normal,0.157151,0.03125
normal,0.158192,0
normal,0.158192,0.032258
normal,0.159268,0
normal,0.159268,0.033333
normal,0.159426,0.034483
normal,0.160576,0
normal,0.160576,0.035714
normal,0.161766,0.037037
normal,0.163001,0
normal,0.163001,0.038462
normal,0.163357,0.04
normal,0.16469,0.041667
normal,0.166079,0
normal,0.166079,0.043478
normal,0.166628,0.159091
anormal,0.171931,0.159091
normal,0.177234,0.02439
normal,0.178047,0.025
normal,0.17888,0.051282
normal,0.180589,0.054054
normal,0.182391,0.057143
anormal,0.184296,0.057143
normal,0.186201,0.085714
normal,0.187867,0.0625
normal,0.18876,0.066667
normal,0.190982,0.071429
normal,0.192383,0
normal,0.192383,0.076923
normal,0.193937,0.083333
normal,0.196715,0
normal,0.195673,0.090909
normal,0.198703,0.1
normal,0.200961,0
normal,0.200961,0.111111
normal,0.203554,0
normal,0.202405,0.125
normal,0.206571,0
normal,0.205381,0.142857
normal,0.208908,0
normal,0.208908,0.166667
normal,0.213182,0
normal,0.211848,0.2
normal,0.217126,0
normal,0.217126,0
anormal,0.215677,0
normal,0.210374,0
normal,0.205071,0
normal,0.204258,0
normal,0.203424,0
normal,0.201715,0
anormal,0.199913,0
normal,0.198008,0
normal,0.196104,0
normal,0.193247,0
anormal,0.191163,0
normal,0.188941,0
normal,0.18656,0
normal,0.18656,0
normal,0.183996,0
normal,0.181218,0
anormal,0.181218,0
normal,0.178188,0
normal,0.174854,0
normal,0.174854,0
anormal,0.171151,0
normal,0.171151,0
anormal,0.166984,0
normal,0.166984,0
anormal,0.162222,0
normal,0.162222,0
normal,0.156667,0
normal,0.156667,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.1
normal,0.165966,0
normal,0.165966,0.090909
normal,0.168996,0.083333
normal,0.171774,0
normal,0.171774,0.076923
normal,0.174338,0.071429
normal,0.176719,0
normal,0.176719,0.066667
normal,0.178941,0.0625
anormal,0.181024,0.0625
anormal,0.183108,0.0625
normal,0.185191,0.028571
normal,0.186143,0.027778
normal,0.187069,0.054054
normal,0.188871,0.025641
normal,0.189726,0
anormal,0.189726,0
normal,0.189726,0
normal,0.189726,0.047619
normal,0.191313,0.045455
normal,0.192828,0
normal,0.192828,0.043478
normal,0.194278,0
normal,0.194278,0.041667
normal,0.195666,0
normal,0.190904,0
normal,0.186738,0.04
normal,0.188071,0
normal,0.184367,0.038462
normal,0.18565,0
normal,0.182316,0
normal,0.182316,0.037037
normal,0.18052,0
normal,0.177743,0
normal,0.177743,0
normal,0.175179,0
normal,0.172798,0.035714
normal,0.173988,0
normal,0.171766,0
normal,0.169683,0.12069
anormal,0.171622,0.12069
normal,0.173562,0
normal,0.172609,0
normal,0.171684,0.137931
anormal,0.174479,0.137931
normal,0.178222,0
normal,0.178222,0.034483
normal,0.179372,0
normal,0.179372,0
normal,0.177785,0
normal,0.176269,0
normal,0.176269,0.035714
normal,0.176011,0
normal,0.176011,0
normal,0.174622,0
normal,0.174622,0.037037
normal,0.175856,0
normal,0.174523,0
normal,0.174523,0.038462
normal,0.174523,0
normal,0.174523,0.04
normal,0.175856,0
normal,0.174622,0.041667
normal,0.176011,0
normal,0.176011,0.043478
normal,0.17746,0
anormal,0.17746,0
anormal,0.176269,0
normal,0.176269,0.023256
normal,0.177045,0.02381
normal,0.173815,0.02439
normal,0.170605,0.025
anormal,0.171439,0.025
anormal,0.172272,0.025
normal,0.168508,0
normal,0.16391,0.055556
normal,0.165762,0
normal,0.164612,0
normal,0.164612,0.058824
normal,0.166573,0
normal,0.166573,0.0625
normal,0.168656,0
normal,0.167466,0.066667
normal,0.169688,0
normal,0.169688,0.071429
normal,0.172069,0
normal,0.170835,0
normal,0.170835,0.076923
normal,0.173399,0
normal,0.172117,0
normal,0.172117,0
normal,0.170783,0.083333
normal,0.173561,0
normal,0.172172,0
normal,0.172172,0
normal,0.170723,0
normal,0.170723,0.090909
normal,0.173753,0
normal,0.173753,0
normal,0.172978,0
normal,0.172184,0
normal,0.171371,0
normal,0.170538,0
normal,0.169705,0
normal,0.168871,0
normal,0.168871,0.1
normal,0.170353,0
normal,0.170353,0
normal,0.170353,0
normal,0.168392,0
normal,0.168392,0.090909
normal,0.169339,0
normal,0.169339,0
normal,0.167117,0.083333
normal,0.169895,0
normal,0.167514,0.076923
anormal,0.170078,0.076923
anormal,0.172642,0.076923
normal,0.172642,0.035714
normal,0.173832,0.034483
normal,0.174982,0.033333
normal,0.176093,0.032258
normal,0.17439,0.03125
normal,0.175432,0.106061
anormal,0.178967,0.106061
normal,0.182503,0
normal,0.182503,0.055556
normal,0.181324,0
normal,0.181324,0.052632
normal,0.183079,0.05
normal,0.184745,0
normal,0.184745,0.047619
normal,0.186333,0
normal,0.186333,0.045455
normal,0.187848,0.043478
normal,0.189297,0
normal,0.185964,0.041667
normal,0.187353,0.04
normal,0.188686,0
normal,0.188686,0.038462
normal,0.189968,0.037037
normal,0.188172,0
normal,0.188172,0.035714
normal,0.189363,0
normal,0.186585,0.034483
normal,0.187734,0
normal,0.18517,0.033333
normal,0.183717,0.032258
anormal,0.182228,0.032258
anormal,0.182113,0.032258
normal,0.182039,0.015625
normal,0.181449,0.023077
anormal,0.181143,0.023077
normal,0.18087,0.030303
normal,0.178345,0
normal,0.17481,0.029412
normal,0.17579,0
normal,0.173938,0
normal,0.173938,0
normal,0.172184,0.028571
normal,0.17147,0
normal,0.17147,0
normal,0.169882,0
normal,0.169882,0
normal,0.168367,0
normal,0.166918,0.027778
normal,0.167844,0
normal,0.166455,0
normal,0.165122,0
anormal,0.165122,0
anormal,0.163839,0
normal,0.162605,0
anormal,0.162605,0
anormal,0.161414,0
normal,0.161414,0
normal,0.160265,0
normal,0.160265,0.027778
normal,0.16008,0
normal,0.159005,0
normal,0.157929,0.028571
normal,0.157806,0
normal,0.157286,0.029412
normal,0.157497,0
normal,0.156727,0.030303
normal,0.156727,0
normal,0.156727,0.03125
normal,0.156789,0
normal,0.156789,0.032258
normal,0.157864,0
normal,0.157864,0.033333
normal,0.158023,0.034483
anormal,0.159172,0.034483
anormal,0.160322,0.034483
normal,0.161471,0.036364
normal,0.162683,0.018868
normal,0.163312,0.019231
anormal,0.163027,0.019231
normal,0.163668,0.076923
normal,0.166232,0.041667
normal,0.167621,0
normal,0.167621,0.043478
normal,0.16907,0.045455
normal,0.170586,0.047619
normal,0.172173,0
normal,0.172173,0.05
normal,0.17384,0.052632
normal,0.175594,0.055556
normal,0.17652,0.058824
normal,0.178481,0
normal,0.178481,0.0625
normal,0.179612,0.066667
normal,0.181834,0.071429
normal,0.183234,0
normal,0.183234,0.076923
normal,0.184788,0.083333
normal,0.187566,0
normal,0.186525,0.090909
normal,0.189555,0.1
normal,0.191813,0
normal,0.191813,0.111111
normal,0.194406,0
normal,0.193256,0.125
normal,0.196273,0
normal,0.195124,0.142857
normal,0.198674,0
normal,0.198045,0.166667
normal,0.202959,0
normal,0.202318,0.2
normal,0.206421,0
normal,0.205032,0
anormal,0.205032,0
normal,0.203583,0
normal,0.202068,0
normal,0.20048,0
normal,0.20048,0
normal,0.198814,0
anormal,0.197059,0
normal,0.195207,0
normal,0.193247,0
normal,0.193247,0
anormal,0.191163,0
normal,0.188941,0
normal,0.18656,0
normal,0.18656,0
normal,0.183996,0
normal,0.181218,0
anormal,0.181218,0
normal,0.178188,0
normal,0.174854,0
normal,0.174854,0
anormal,0.171151,0
normal,0.171151,0
anormal,0.166984,0
normal,0.166984,0
anormal,0.162222,0
normal,0.162222,0
anormal,0.156667,0
normal,0.156667,0.071429
normal,0.152381,0.133333
normal,0.156825,0.058824
normal,0.158786,0.055556
normal,0.160638,0.052632
normal,0.162392,0.05
normal,0.164059,0.047619
normal,0.165646,0.045455
normal,0.167162,0.086957
normal,0.17006,0.04
anormal,0.171393,0.04
anormal,0.172727,0.04
normal,0.17406,0.071429
normal,0.176441,0
normal,0.176441,0.066667
normal,0.178663,0.0625
normal,0.180747,0
normal,0.180747,0.058824
normal,0.182707,0
normal,0.182707,0.055556
normal,0.184559,0.052632
normal,0.186314,0
normal,0.186314,0.05
normal,0.18798,0
normal,0.18798,0.047619
normal,0.189568,0.045455
normal,0.191083,0
normal,0.191083,0.043478
normal,0.192532,0
normal,0.192532,0.041667
normal,0.193921,0
normal,0.19154,0
normal,0.187096,0.04
normal,0.186468,0
normal,0.184616,0.038462
normal,0.184144,0
normal,0.182477,0
anormal,0.18089,0
normal,0.179375,0.154639
normal,0.181631,0
normal,0.180298,0
anormal,0.178964,0
anormal,0.177631,0
normal,0.17525,0.035714
normal,0.17644,0
normal,0.174218,0
normal,0.172135,0
normal,0.172135,0
normal,0.170174,0
normal,0.170174,0
normal,0.168322,0
normal,0.166568,0
normal,0.166568,0.034483
normal,0.166051,0
normal,0.166051,0
normal,0.164463,0
normal,0.162948,0
normal,0.162948,0.035714
normal,0.162689,0
normal,0.162689,0
normal,0.1613,0
normal,0.1613,0.037037
normal,0.162535,0
anormal,0.161202,0
normal,0.161202,0.051546
normal,0.161638,0.019608
normal,0.162291,0.02
anormal,0.162958,0.02
anormal,0.163625,0.02
normal,0.159137,0.041667
normal,0.160526,0
normal,0.160526,0.043478
normal,0.161975,0
normal,0.161975,0
normal,0.160784,0.045455
normal,0.1623,0
normal,0.1623,0.047619
normal,0.163887,0
normal,0.163887,0.05
normal,0.165554,0.052632
normal,0.167308,0
normal,0.167308,0.055556
normal,0.16916,0
normal,0.16801,0
normal,0.16801,0.058824
normal,0.169971,0
normal,0.169971,0.0625
normal,0.172054,0
normal,0.170864,0.066667
normal,0.173086,0
normal,0.173086,0.071429
normal,0.175467,0
normal,0.174233,0
normal,0.174233,0.076923
normal,0.176797,0
normal,0.175079,0
normal,0.174425,0
normal,0.173758,0.083333
normal,0.175869,0
normal,0.175203,0
normal,0.173814,0
normal,0.173814,0
anormal,0.172365,0
normal,0.172365,0.047619
normal,0.173952,0
normal,0.172437,0
normal,0.172437,0
normal,0.170849,0
normal,0.170849,0
normal,0.169183,0
normal,0.167428,0
normal,0.167428,0.05
normal,0.167243,0.047619
anormal,0.16883,0.047619
anormal,0.170418,0.047619
normal,0.170044,0
normal,0.170044,0
normal,0.167961,0.090909
normal,0.170991,0
normal,0.168769,0
normal,0.168769,0.083333
normal,0.169166,0
normal,0.169166,0.076923
normal,0.17173,0
normal,0.169166,0
normal,0.169166,0.071429
normal,0.171547,0
normal,0.171547,0.066667
normal,0.170991,0
normal,0.170991,0.0625
normal,0.173075,0.058824
normal,0.175035,0
normal,0.175035,0.055556
normal,0.176887,0
normal,0.1753,0.052632
normal,0.177054,0.05
normal,0.178721,0
normal,0.178721,0.047619
normal,0.180308,0
normal,0.180308,0.045455
normal,0.181823,0.043478
normal,0.183273,0
normal,0.181606,0.041667
normal,0.181408,0.04
normal,0.181154,0
anormal,0.179566,0
anormal,0.179566,0
normal,0.179566,0.018182
normal,0.177142,0.017857
normal,0.177737,0.166667
anormal,0.183293,0.166667
normal,0.186071,0.034483
normal,0.18722,0
normal,0.184656,0.033333
normal,0.185767,0.032258
normal,0.186842,0
normal,0.184461,0
normal,0.184461,0.03125
normal,0.183281,0
normal,0.183281,0.030303
normal,0.182208,0
normal,0.180247,0.029412
normal,0.181227,0
normal,0.179375,0
normal,0.179375,0
normal,0.177621,0.028571
normal,0.176907,0
normal,0.176907,0
anormal,0.175319,0
anormal,0.175319,0
normal,0.173804,0
anormal,0.172355,0
anormal,0.172355,0
normal,0.170966,0
normal,0.169633,0
normal,0.169633,0
normal,0.169633,0.027027
normal,0.170534,0
normal,0.169928,0
normal,0.169332,0
normal,0.163777,0
normal,0.158221,0
normal,0.157072,0.027778
normal,0.157998,0
normal,0.156887,0
normal,0.155811,0.028571
normal,0.156764,0
normal,0.156764,0.029412
normal,0.156702,0
anormal,0.156702,0
normal,0.155692,0.032258
normal,0.156768,0.015625
anormal,0.156308,0.015625
anormal,0.156829,0.015625
normal,0.15735,0.032258
normal,0.158425,0
normal,0.157473,0.033333
normal,0.158584,0.034483
normal,0.159733,0
normal,0.159733,0.035714
normal,0.160924,0.037037
normal,0.162158,0
normal,0.162158,0.038462
normal,0.16344,0.04
normal,0.164774,0.041667
normal,0.166162,0
normal,0.166162,0.043478
normal,0.166711,0.045455
normal,0.168226,0.047619
normal,0.169813,0
normal,0.169813,0.05
normal,0.17148,0.052632
normal,0.173234,0.055556
normal,0.17416,0.058824
normal,0.176121,0
normal,0.176121,0.0625
normal,0.177252,0.066667
normal,0.179474,0.071429
normal,0.180875,0
normal,0.180875,0.076923
anormal,0.183439,0.076923
anormal,0.184928,0.076923
normal,0.186971,0.045455
normal,0.187965,0.095238
normal,0.190619,0.052632
normal,0.191298,0.055556
normal,0.19315,0.058824
normal,0.194,0.0625
normal,0.194934,0.066667
normal,0.197156,0.071429
normal,0.198346,0.076923
normal,0.199676,0.083333
normal,0.202454,0.090909
normal,0.204202,0.1
normal,0.206202,0.111111
normal,0.208517,0
normal,0.208517,0.125
normal,0.211234,0.142857
anormal,0.214481,0.142857
normal,0.217655,0.142857
normal,0.222417,0
normal,0.220751,0
normal,0.218996,0
anormal,0.217144,0
normal,0.215184,0
normal,0.215184,0
normal,0.2131,0
anormal,0.210878,0
normal,0.208497,0
normal,0.208497,0
normal,0.205933,0
normal,0.203369,0
normal,0.200805,0
anormal,0.19929,0
normal,0.196115,0
normal,0.194361,0
normal,0.192509,0
anormal,0.190548,0
normal,0.188465,0
anormal,0.186243,0
normal,0.183862,0
normal,0.181297,0.166667
normal,0.184075,0
normal,0.181045,0
normal,0.177712,0.142857
normal,0.17877,0.125
normal,0.182937,0
normal,0.17877,0.111111
normal,0.177712,0
normal,0.17295,0.1
normal,0.171521,0
normal,0.171521,0.090909
normal,0.174551,0.083333
normal,0.177329,0
normal,0.177329,0.076923
normal,0.179893,0.071429
normal,0.182274,0
normal,0.182274,0.066667
normal,0.184497,0.0625
normal,0.18658,0
normal,0.18658,0.058824
normal,0.188541,0
normal,0.188541,0.055556
normal,0.190392,0.052632
normal,0.192147,0
normal,0.192147,0.05
normal,0.193814,0
normal,0.193814,0.047619
normal,0.195401,0.045455
normal,0.196916,0
normal,0.196916,0.065217
anormal,0.19909,0.065217
normal,0.195708,0.051282
normal,0.197418,0.027027
normal,0.198319,0.027778
normal,0.194483,0.028571
normal,0.191268,0
anormal,0.191268,0
anormal,0.187565,0
normal,0.187565,0
normal,0.184231,0.0625
normal,0.186315,0
normal,0.183284,0.066667
normal,0.182729,0
normal,0.182729,0.071429
normal,0.182546,0
normal,0.180165,0
normal,0.180165,0.076923
normal,0.180507,0
normal,0.178423,0
normal,0.178423,0
normal,0.176462,0.083333
normal,0.17924,0
normal,0.177388,0
normal,0.175634,0
normal,0.175634,0
normal,0.173967,0.090909
normal,0.176998,0
normal,0.17541,0
normal,0.173895,0
normal,0.173895,0
normal,0.171721,0
normal,0.169547,0
normal,0.167838,0
normal,0.166937,0
normal,0.166011,0.1
normal,0.168392,0
normal,0.168392,0
normal,0.168392,0
normal,0.168392,0
normal,0.168392,0.090909
normal,0.169339,0
normal,0.169339,0
normal,0.167117,0.083333
normal,0.169895,0
normal,0.167514,0.076923
normal,0.170078,0
normal,0.170078,0
normal,0.167514,0.071429
normal,0.169895,0.166667
anormal,0.17545,0.166667
normal,0.181006,0.032258
normal,0.179303,0.03125
normal,0.180345,0.060606
normal,0.182365,0.028571
normal,0.183317,0.027778
anormal,0.184243,0.027778
normal,0.182139,0.136364
normal,0.186684,0.052632
normal,0.188439,0.05
normal,0.190105,0
normal,0.190105,0.047619
normal,0.191693,0
normal,0.191693,0.045455
normal,0.193208,0.043478
normal,0.194657,0
normal,0.191324,0.041667
normal,0.192713,0.04
normal,0.194046,0
normal,0.194046,0.038462
normal,0.195328,0.037037
normal,0.193532,0
normal,0.193532,0.035714
normal,0.194723,0
normal,0.191945,0.034483
normal,0.193095,0
normal,0.19053,0.033333
normal,0.191642,0.032258
normal,0.192717,0
anormal,0.190336,0
anormal,0.18478,0
normal,0.179225,0.015385
normal,0.178662,0.068182
anormal,0.179893,0.068182
normal,0.180146,0
normal,0.179193,0.029412
normal,0.179248,0
normal,0.178322,0
normal,0.173777,0
normal,0.172022,0.028571
normal,0.171308,0
normal,0.171308,0
normal,0.169721,0
normal,0.169721,0
normal,0.168205,0
normal,0.166756,0.027778
normal,0.167682,0
normal,0.166293,0
normal,0.16496,0
normal,0.16496,0.027027
anormal,0.164579,0.027027
normal,0.164245,0.107692
normal,0.167835,0.069444
anormal,0.168959,0.069444
normal,0.171274,0
normal,0.170125,0
normal,0.170125,0.027778
normal,0.169939,0
normal,0.168864,0
normal,0.168864,0.028571
normal,0.169816,0
normal,0.169816,0.029412
normal,0.170284,0
normal,0.168011,0.030303
normal,0.166749,0
normal,0.166749,0.03125
normal,0.16681,0
normal,0.16681,0.032258
normal,0.167885,0
normal,0.167885,0.033333
normal,0.168044,0.034483
anormal,0.169193,0.034483
anormal,0.170343,0.034483
normal,0.171492,0.036364
normal,0.172704,0.018868
normal,0.173333,0.057692
anormal,0.17433,0.057692
normal,0.176254,0.04
